FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2022,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Ecstasy,1,0.0044
2022,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Heroin,1,56.3382
2022,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,4,28.397
2022,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Other Drugs**,1,0.0301
2022,FEB,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Cocaine,1,52.92
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Fentanyl,1,0.0819
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Other Drugs**,1,0.0049
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Heroin,1,0.0066
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,1,0.0
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,2,2.9389000000000003
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Methamphetamine,1,0.0022
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,1,0.037
2022,FEB,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,1,0.0257
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,2,0.0042
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,39,1459.9423000000002
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,4,0.1692
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,2,0.0727
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,1,0.0018
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Fentanyl,1,0.0004
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,10,22.3884
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,6,6.0297
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,2,0.0846
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,2,23.904
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,2,10.8425
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,3,0.0857
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,10,248.4205
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,3,0.0151
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Ecstasy,2,0.0031
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,5,0.8038
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,13,23.5825
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,11,33.4557
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,5,3.8871
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,4,0.2605
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.0088
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,13,765.9371
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,1,0.0714
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,7,115.9773
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,2,0.0197
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Fentanyl,1,0.7209
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Heroin,1,1.9974
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,30,2970.6755
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,7,88.8657
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,4,22.489
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,6,222.0435
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,8,64.41669999999999
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,1,2.425
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,9,7.7265
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,11,133.505
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,2,0.3561999999999999
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,4,2.3714
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,15,3.069
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,41,103.597
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,23,393.4518000000001
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,12,1.1446
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Cocaine,1,0.0022
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,8,4.7059
2022,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,6,51.0751
2022,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,2,7.65885898188
2022,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),1,6350.525688041
2022,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,6,25.0228856152978
2022,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,3,0.7620939472816
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,4,38.074053109662
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Fentanyl,1,13.22773572
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,4,21.74198827844
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),1,20.392759235
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,1,0.090169065158
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,24,21.9255451577812
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Methamphetamine,1,0.63493131456
2022,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,40,120.994539555364
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,23,235.63778180477
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,70,10.9004478974232
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,3,4.173130157398
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,10,1.8323941368392
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,35,119.058880895004
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),40,1133.3789842383972
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,3,0.004629707502
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,208,1330.6084039594084
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,46,401.3205509769628
2022,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,684,669.0733791344396
2022,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,1,0.001763698096
2022,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,1,0.002425084882
2022,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,28,137.670745977568
2022,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,3,0.96011315101
2022,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,45,1709.3435221359716
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,3,2.7539263919992
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,2,13.011241778716
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,2,0.054233716452
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,4,33.761149878156
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Khat (Catha Edulis),1,709.88848364
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,66,351.2471558249386
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,5,10.986957289032
2022,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,153,734.6547952747823
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,27,37.4224328018686
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,16,9.0288335241742
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Heroin,1,0.00220462262
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,26,98.266423578998
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Khat (Catha Edulis),1,845.362543639
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,2,0.26786164833
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,71,173.1473347625722
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,2,0.0551155655
2022,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,512,549.9855294982087
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,14,17.964146956808
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,1,0.001322773572
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,2,5.945426281616
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,14,162.811821411524
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,26,121.6169265672162
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,4,51.33794464063
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,58,605.4040101461968
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,11,22.066729190366
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,96,24.460949355686
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,14,0.12786811196
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,40,198.0632961808
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),6,2808.5128480704
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,109,0.32187490252
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,20,41.32675332321
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,103,1.653466965
2022,JAN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,1925,2204.93347178942
2022,JAN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,27,1.4101427664306
2022,JAN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,7,0.719037667513
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,6,10.9639851213316
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,20,1.450090528305
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ketamine,5,31.522355607546
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),3,821.332157081
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Lsd,1,0.006834330122
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,48,50.308606339352
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,12,61.6253972185622
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,51,123.224405104363
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,18,151.0048326927568
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,1,0.614648786456
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,104,256.5646770081436
2022,JAN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,7,1.60827220129
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Cocaine,6,0.0992080179
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ecstasy,8,0.04188782978
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ketamine,1,0.00440924524
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Lsd,2,0.00440924524
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,52,134.099918719954
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Methamphetamine,2,0.00881849048
2022,JAN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,41,116.6677251551258
2022,JAN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,18,300.2384715726056
2022,JAN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,3,0.1050061753906
2022,JAN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,1,0.014550509292
2022,JAN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Lsd,1,0.002866009406
2022,JAN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,43,28.642567310171
2022,JAN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,5,0.072091159674
2022,JAN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,11,2.999829999034
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,3,0.0269184421902
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Fentanyl,1,0.022156457331
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Khat (Catha Edulis),1,0.1198432856232
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Lsd,1,0.0005952481074
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,28,5808.506496241483
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,2,0.0190920318892
2022,JAN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,13,1.4656551640022
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,4,0.0244051724034
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ecstasy,5,0.0792120907366
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Heroin,2,0.054674640976
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ketamine,2,0.006172943336
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Lsd,2,0.005401325419
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,48,5.0319849914714
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Methamphetamine,5,0.0276459676548
2022,JAN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,6,0.769192832118
2022,JAN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Cocaine,1,2.76018752024
2022,JAN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Lsd,1,0.224651044978
2022,JAN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,6,4.45774693764
2022,JAN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,7,2.62791016304
2022,JAN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Cocaine,1,0.015652820602
2022,JAN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ecstasy,1,0.00771617917
2022,JAN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,5,0.577170201916
2022,JAN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,19,41.5578198200122
2022,JAN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,36,5.3535512468246
2022,JAN,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,6,73.63880475324
2022,JAN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,16,1.9824407523564
2022,JAN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,22,6.7922659224104
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,8,100.450763670894
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,10,34.868972744706
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,2,2.4729031466278
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,46,303.2768824674896
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,12,129.1732926434924
2022,JAN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,23,15.19315678573
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,13,186.2785521042686
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Ecstasy,1,0.0020282528104
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,1,0.986899315843
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,2,2.6525137514792
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Lsd,1,3.2177128525686
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,28,3517.523671445378
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,8,451.4521261199288
2022,JAN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,24,75.1791966240602
2022,JAN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,14,534.1670094600896
2022,JAN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Ecstasy,1,0.0110231131
2022,JAN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,30,413.0095042006552
2022,JAN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,6,18.6917165138604
